artist,artistID,song,withArtist,withID
,2736168,,,
,2750431,,,
,1909446,"ANITA (Feat. Saula),Love Game (Feat. Saula),Dive to (Feat. Saula),PARASOL (Feat. Lovo Verdi, Chamelego, 권혁규, Saula),Broken Heart (feat. Saula),Coat (Duet. Saula),Edelweiss (Feat. Saula, Bell The Blu),Broken Star (Feat. Saula),Let me be me (Feat. 일라 (illa), Saula),all day (Feat. Rendy, Saula),다시, 여름 (Feat. Saula (사울라)),bpm (Feat. Saula),Summer wish (Art. NASON) (Feat. Saula) (Prod. KINDA),Closer (Feat. Saula)","xiwoo,Coral J,EVEE,AVO,VOYOON (보윤),에이로우 (ALow),LOVO VERDI (로보베르디),키모엘 (Kimo:L),xiwoo,트리키 (TRICKY),HAAN,뎁트,에이로우 (ALow),Anonymous Artists,bcalm","2897188,2241321,2950248,2904482,2005609,1760087,1866094,2909587,2897188,2896663,2083522,992289,1760087,2139079,874824"
,2885125,,,
,2886505,"No(Feat. O$TEN),순수동화 (Song by 정훈) (With O$TEN)","정훈,SOUND PALETTE","2859832,2873234"
,2060250,"writhe (feat. slchld),Mine (Song by 에이민(amin)) (Feat. slchld),Solioquy (Feat. Slchld),Sunshine (Feat. Slchld, jayho),Eyes closed (Feat. Slchld, Hwaji),Rain (Feat. Slchld),So long (Feat. Slchld),Superstar (Feat. Slchld, BLNK),Wanna go home (Feat. Slchld, 강이채),ice (feat. slchld),Xanned Out (feat. slchld),Mine (Feat. slchld),cradle (Feat. Slchld),Trippin' (feat.slchld),Stay (Feat. slchld),promise (Feat. slchld),we don't have to try (Feat. slchld),we don't have to try (Feat. slchld),냉정과 열정 사이 (Feat. slchld),Sad Love Song (Song By slchld, Rheehab) (Prod. Ranez),In This Blue (Feat. SLCHLD)","GILLA,SOUND PALETTE,Authentic,Authentic,Authentic,Authentic,Authentic,Authentic,Authentic,oceanfromtheblue,Hoonzie,에이민,protonebula,badavice,bcalm,GILLA,GILLA,GILLA,Red House,KozyPop,리햅 (Rheehab)","1909889,2873234,875396,875396,875396,875396,875396,875396,875396,2111101,2762919,2060906,2621751,2634092,874824,1909889,1909889,1909889,2138601,2189784,1459787"
,2561371,"Miss'd Timing (Feat. RIPLEY),Question Mark (Feat. Ripley),Let me go (Feat. RIPLEY),텔레비전 (Feat. RIPLEY),Baby Darling (feat. RIPLEY),Over u(Feat. RIPLEY)(Prod. mnsx),봄눈 (feat. RIPLEY & WHO$),where u at (feat.RIPLEY (리플리)),Guess & try (feat. RIPLEY),wave (Feat. RIPLEY),불안감 (Feat. RIPLEY),향기 (feat. RIPLEY, 승오),Up All Night (feat. Aden (에이든), RIPLEY),자국 (Feat. RIPLEY, Deepshower),나무 (feat.RIPLEY),Why do i not know (Feat. RIPLEY(리플리)),i was yours (feat. RIPLEY),Drive (Feat. Ripley),planet (feat. D2ear, RIPLEY) [prod. YUBIN],새벽 (Sober) (Feat. RIPLEY, SXENT),Dust (Feat. RIPLEY),향수 (Feat. RIPLEY),Bling (Feat. RIPLEY),Bubble (feat. B JYUN, RIPLEY),소꿉놀이 with RIPLEY,문 (feat. RIPLEY),혼잣말 (Feat. RIPLEY),Moment (Feat. RIPLEY (리플리)),Higher (Feat.RIPLEY) (Prod. By CAS.T),Cloud Away (Feat. RIPLEY),위험해 (Feat. RIPLEY),Feel Inside (Feat. RIPLEY),위험해 (Feat. RIPLEY) (Prod. VENIRUS),혼잣말 (Feat. Ripley),Thinkin bout you (Feat. RIPLEY) (Prod. Plant),Stay with you (Feat. Ripley),Funk With You (Feat. Paulii, RIPLEY),My Dance (Feat. RIPLEY),gravity (feat.Ripley) (이마트 뮤직 챌린지),Fool to love (Song By RIPLEY) (Prod. Ranez),We Don't (Song By BOiTELLO, RIPLEY) (Prod. Ranez),봄 비 (Feat. RIPLEY),We Don't (Feat. Ripely),If you don't like me (rough) (Feat. RIPELY),How light is Ma Love (Feat. Ripely, Jay Greenn)","Sof'boy Han,Yuwol (유월),Shoi,탐쓴 (TOMSSON),장가이 (Zhangguyy),Mabinc,Qio,타임보이 (TIME BOI),승오,우림,Aden (에이든),Sad Diminish,우림,우림,Wavycake,kumira,Sad Diminish,고닥,I:AN,kumira,단테 (Dante),L8er,Envie (엔비),박서올,TELEO,타일 (TYLE),AVOVE,knockinon (노킹온),Mabinc,QUIZQUIZ (퀴즈퀴즈),PUP,임혜성,kumira,시로스카이 (Shirosky),kumira,LRNTF,Sober,PUP,ALE (에일),Marcus Way,후스 (WHO$),Pac Odd,KozyPop,KozyPop,신스틸러 (Sinstealer),보이텔로 (BOiTELLO),Mabinc,PINKMOON (핑크문)","3085243,2956714,2926986,858547,11563,2019844,2924792,2870039,2738496,2870401,2920634,2903674,2870401,2870401,2112365,2241103,2903674,758679,2857562,2241103,2890255,2240412,2202959,1909455,2400372,2648722,868732,2761387,2019844,2746472,2005512,2399043,2241103,229171,2241103,2561015,2558857,2005512,1183069,1866174,2203503,2203066,2189784,2189784,1957698,1909864,2019844,1284949"
,2297940,,,
,2864736,"Socrates (feat. Southkidd),난 어려 (Feat. 사우스키드),그래 지금 바로 (Feat. South Kidd, Weather)","D.PER,ZEROGYOSUKID (제로교수키드),da_bini_","3081610,2402842,2906954"
,870669,,,
,896141,"Say goodbye (feat. 트루디),꽐라(feat.Truedy),꽐라(Inst.),BALANCE (Feat. 트루디 (Truedy)),What Should I Do (Feat. 트루디),딱좋은 (Feat. 트루디),Urban Girl (Feat. Truedy)","지피페페 (GP페페),코알라(KOALA),코알라(KOALA),Ra:Mi (라미),니화 (NiiHWA),ROO (루),김태현","860442,2896629,2896629,2112615,672917,736202,675107"
,597191,"열두시반 (Feat. CHEEZE),Superstar (Feat. CHEEZE),콘크리트 (Feat. CHEEZE),Purple Rain (Feat. CHEEZE),Ordinary Christmas (feat. CHEEZE, BrotherSu),Autumn Leaves (Feat. CHEEZE),권태 (Feat. CHEEZE),나의 봄 (Feat. CHEEZE),어차피 잊을 거면서 (Feat. CHEEZE),Purple Rain (Feat. CHEEZE)","Kvsh (캐시),이승협 (J.DON),다운 (Dvwn),이민혁 (HUTA),dress,준 (JUNE),마인드유,노리플라이 (no reply),준호 (2PM),이민혁 (HUTA)","1272976,860259,2402482,30599,907217,2060026,1703188,229298,602193,30599"
,916721,,,
,259904,"헤어질 수 있을까 (feat. JD),장르 (Feat. 제이디 (JD)),헤어질 수 있을까 (feat. JD),BGM (BABY GOOD MORNING) (Feat. 제이디, MC META),BGM (BABY GOOD MORNING) (Feat. 제이디),띠링 On The Phone (With. JD),이제서야 (Feat. JD),SUNBED (Feat. 제이디 (JD), 칼리 (Kali)),So Beautiful (집앞에서) (With JD),Moment (Feat. JD),달려가 (Feat. 제이디, 살찐고양이, 영컷),가평가는길 (Feat. 제이디),우리사이 (Feat. JD),Saturday (Feat. Dynamite, 제이디),Saturday (Radio Edit) (Feat. Dynamite, 제이디),너를 사랑하니까 (Feat. JD & 소울맨),완벽한 너 (Feat. 제이디),So Beautiful (집앞에서) (With JD),이제서야 (Feat. JD),이제서야 (Feat. JD) (Inst.),달콤해 (Feat. JD) (이창현)","도나 (DONNA),LOGI(로기),도나 (DONNA),45RPM,45 메타,조정모,PS영준,하우스룰즈 (House Rulez),제이큐(JQ),예하나(Yehana),테이커스,A.De (에이디이),유세윤,최나영,서바울,서바울,플라스틱,STEN (스텐),제이큐(JQ),PS영준,PS영준,Grs풍","882944,1760529,882944,101099,2761006,404380,253706,177521,228329,980153,716997,982859,207390,914196,717800,717800,758147,896123,228329,253706,253706,237419"
,928212,,,
,2398007,,,
,2112342,"Karaoke (Feat. NeD, Wavy),MINERAL (feat. WAVY),Bloody (Feat. Canhaz, Wavy),So Fine (Feat. Wavy)","BoomPop,레이그래비티 (Ray Gravity),채널프라이빗 (CHANNEL PRIVATE),심스 ($IM$)","3068417,872871,2634488,572575"
,2879854,,,
,3134868,,,
,1220801,"길 (Feat. bluewoods),TELLMEWHY (Feat. bluewoods)(Lyrics by 악녀),썬크림 (Ft. bluewoods),바보감옥 (Feat. Bluewoods),Bad (Feat. kimjuhwi, Bluewoods),동상이몽 (Feat. Bluewoods),장래희망 락스타 (Feat. Bluewoods),Lonesome (Feat. Bluewoods)","Leaph (리프),이한울,Yelloasis,Ikgod,Wavycake,Carol (캐롤),608,브라운티거 (Brown Tigger)","2868833,828501,1956535,2401063,2112365,2242002,1272609,1381801"
,2139373,"Closer (Feat. Bravo) [prod. Daniel Kim],Shire (Feat. Bravo, New Bi, Epicker),ONE PLUS ONE (Feat. 로꼬, Bravo) (원플러스원),ONE PLUS ONE (원플러스원) (Feat. 로꼬, Bravo)","벤자민 (Benzamin),Truman,SOMDEF (썸데프),SOMDEF (썸데프)","2240443,2084152,726085,726085"
,2007153,,,
,2560823,,,
,526880,이제는 그만 (Feat. 미미시스터즈),최영두,715557
,1628756,"My Way (With. Wet Boyz),Dream Girl (Feat. Wet Boyz),파랑새 (feat. WET BOYZ, 문어소년, AIM),이글루 (Feat. Wet Boyz, Icey Blouie)","Luckypink4ever,Osshun Gum,탱 (Tang),염따","2137989,1626547,2640904,202530"
,1907445,KNOCK (With 박문치),권진아,760046
,241937,"New Generation (Feat. Pento),Crash The Party (Feat. Be Free & Pento),S.A.L.O.N (Feat. Pento),Gotta Be A Change (Feat. Pento)","크루셜스타 (CRUCiAL STAR),G-Slow,제이에이 (JA),제이에이 (JA)","454001,444380,227557,227557"
,495424,"Dance (Feat. Jason Lee),Love (feat. Loco, 문수진 & Jason Lee),Allow it (Feat. 스윙스, Jason lee),TOWN (Feat. 스윙스,  Jason Lee),Illusion (with 김사랑, Jason Lee),Odyssey (with Jason Lee, Mogwaa, Hookuo),Alright (Feat. Jason Lee),Elevar (Feat. Jason Lee),OTS (our theme song) (Feat. Jason Lee),Neptune (Feat. Jason Lee),CasaBossa (Feat. Jason Lee, Jue),Magnolia (with Jason Lee, Hookuo),우리 사랑은 (Feat. Jason Lee, SFC.JGR),떠나면서 (Feat. Jason Lee),Temptation (Feat. Jason Lee),Birds Eye View (with amin, Jason Lee),Dance hall (Feat. Jason Lee),난 바보야 (Feat. Jason Lee)","릴보이 (lIlBOI),Spray,KAIAVANT,민준기,Bronze (브론즈),Bronze (브론즈),Kolour FM,Wavycake,MOA,Monocat (모노캣),Hookuo (후쿠오),Bronze (브론즈),KIRIN (기린),KIRIN (기린),KIRIN (기린),Bronze (브론즈),slchld,On the road,Red House,CLUB 33 (KIRIN & SUMIN)","623251,2191105,3076493,2620847,778736,778736,2953180,2112365,2899574,2633252,2640802,778736,438700,438700,438700,778736,2060250,2138667,2138601,2558674"
,2759000,,,
,2137765,"잠수함 (feat. Chaanill),어느 멋진 날 (Feat. Chaanill),Why (Feat. bintage, Chaanill),지나가면(feat. Chaanill),On & On (Feat. Chaanill & MAZ.B)","Monghoon (몽훈),Wavycake,Wavycake,Holmsted,ROSPHOR","2864433,2112365,2112365,2059884,2137680"
,2402665,"Green&Blue (feat.YELLA (옐라)),Why (Feat. Yella),노래 (Feat. YELLA),노란 잠수함 (feat. YELLA),Sandwich (Feat. YELLA),일기장 (Feat. Yella, J.Yung)","l!ue (라인),J.Yung,Chaanill,술제이 (Sool J),선재 (snzae),윌라 (WILLA)","3102971,914835,2137765,409522,1626549,2137138"
,2886788,D.I.M.O.W (Feat.$ÜN (썬)),시아지우 (SIA JIWOO),3133589
,2916793,,,
,1704440,"Sunset Remix (With Futuristic Swaver, IndEgo Aid, 123),걍 (Feat. 123),튀김 (Feat. 123),What's Wrong (feat. 123, Khakii),화 (花) (Feat. 123),Euphoria (Feat. 123, Milena),뭐 (Feat. 123, 한요한, 김승민),Ballin' (Feat. GIST, Claire Hau, 123, M1NU),Movie (feat. 123),흔한 돈 이야기 (feat. 123, Paul Blanco, 한요한),zone (feat. Holynn, 팔로알토 (Paloalto), 123),zone (Feat. Holynn, 팔로알토 (Paloalto), 123),뻔한 결말 (good for you) (Feat. 에이보키드 (AVOKID), 123),Lombard (Feat. 123)","MALO,Nickname,Nickname,Minit,MALO,Minit,Minit,Wiz World,에이로우 (ALow),Minit,Minit,Minit,Minit,Southpaw (싸우스포)","2945493,1956308,1956308,1230217,2945493,1230217,1230217,2866222,1760087,1230217,1230217,1230217,1230217,2634665"
,2638549,"DONE! NO! (feat. AVOKID (에이보키드), 한요한),#2021 (Feat. AVOKID (에이보키드), BIG Naughty),#2021 (Feat. AVOKID (에이보키드), BIG Naughty),YOUTH (Feat. AVOKID (에이보키드)),mksm mood (Feat. Holynn, AVOKID (에이보키드)),WHAT YOU DID (feat. AVOKID (에이보키드)),눈치 (Feat. AVOKID),뻔한 결말 (good for you) (Feat. 에이보키드 (AVOKID), 123),미장센 (feat. AVOKID (에이보키드)),이별비 (Feat. AVOKID),ASMR (feat.에이보키드)","Minit,Minit,Minit,Skinny Brown,Minit,Minit,123,Minit,징고 (ZINGO),Minit,앤츠 (Ants),서기,보이텔로 (BOiTELLO),이짜나언짜나 (EZUZ)","1230217,1230217,1230217,2298855,1230217,1230217,1704440,1230217,526340,1230217,1201782,717316,1909864,982921"
,2637609,"탈색 (Feat. Jackand),Look (Feat. Jackand),Messiah! (Feat. Jackand, Johnrae, THE CIFIC),Calling me back (feat. Jackand),Gloomy Day (feat. Jackand)","Urban Fisher,MUSS,NEKOBLUE (네코블루),THE CIFIC,Jiin (지인),LAYN (래인)","1814916,2933140,2637637,2753835,2858998,2633843"
,614091,"Danger (Feat. Sam Ock),FILA (Feat. Sam Ock & pH-1),A Breath (Feat. Sam Ock & CL),Be My Own Man (Feat. Sam Ock & Brother Su),Gratitude (Feat. Sam Ock & Gowe),SITMF (Feat. Uzuhan & Sam Ock),FILA (Feat. pH-1, Sam Ock),Marry Me (Feat. Sam Ock, Junggigo),Marry Me (Feat. Sam Ock, Junggigo) (Kenichiro Nishihara Remix),Jang Wave (Feat. Sam Ock),Unfair (Feat. Sam Ock),Young (Feat. J.Han, Sam Ock),Realize (Feat. Sam Ock) (Ryoko & DJ Chika a.k.a. Inherit Remix),Welcome To You & Me (Feat. Sam Ock) (Ryoko & DJ Chika a.k.a. Inherit Remix),Flower Cafe (Feat. Sam Ock, I.M),Different Galaxies (Feat. Sam Ock)","Uzuhan (우주한),Uzuhan (우주한),Uzuhan (우주한),Uzuhan (우주한),Uzuhan (우주한),Won Jang,Uzuhan (우주한),216Project,216Project,Won Jang,Afron,A June & J Beat (에이준 앤 제이비트),Acro Jazz Laboratories,Takayama Hidetake,주헌,Dumbfoundead,Jennifer Chung,Jennifer Chung","758778,758778,758778,758778,758778,993569,758778,869030,869030,993569,764554,691151,663591,537601,837027,747977,719540,719540"
,452200,,,
,613152,"Miss you again (feat. Mighty Mouth, SangChu),Marry Me (Feat. 상추 Of 마이티마우스),우아한 년 (Feat. 상추 Of Mighty Mouth),Love Sign (Feat. 상추 Of 마이티마우스),주파수를 맞춰라 (Feat. 무웅 Of 배치기, 상추 Of 마이티마우스)","NS 윤지,휘성 (Realslow),버벌진트,이효리,아이콘","433746,10577,6985,1713,441344"
,2298517,"Sink in (Feat. 성담),Dance With You (Feat. 성담)","데일로그 (Dailog),B.E.D. (베드)","1133681,2896812"
,2635275,"QR check (feat. COMA),갱생 (Feat. Modern Orange, CMBY),집 (feat. CMBY, Modern Orange),Caffeine & Alchol (Feat. CMBY),DROP TOP (Feat. CMBY, Leellamarz),Galleria (Feat. CMBY, Leellamarz),Time in blue (feat. CMBY)","Calvin Jr,Doolixangsta,Heisnotkorean,Modern Orange,김민규 (Young Kay),김민규 (Young Kay),밤비로얄프린스(Bambi)","3127320,3072721,2400287,2853482,2299147,2299147,2114198"
,2743749,"예술 Pt.2 (Feat. CLIQUE, LiTrilla, Anwar),잊어 (Feat. 차우주, CLIQUE),STARDUST (feat. JAEHA, CLIQUE),Lay Off (feat. CLIQUE, 차우주),Flare (feat. CLIQUE),FOREVER (Feat. CLIQUE),FIESTA(ft.CLIQUE,싶은아이),Misery (feat. CLIQUE),IDK what u want (feat. CLIQUE)","박철완,한울,Beom,차우주,Asthma,Asthma,HOON,권용성,Asthma,Yes Junior 24","2929741,2936141,3082156,2863495,2869153,2869153,2862069,2871586,2869153,2863927"
,1049987,Luv Me (With. Pure 100%),iluvthatmood,2963468
,2862069,"그때로 (feat. HOON),Trainspotting (Feat. HOON, Touch The Sky),쳇바퀴 (Feat. HOON, B JYUN.),전화번호 (Feat. HOON) (Prod. Knockloud),말해줘 (Feat. HOON),Race (Feat. HOON, GIST),Way (Ft. HOON),Way [Ft. HOON],고백효과 (feat. HOON, 박철완),I'm Not Fine (Feat. HOON),TWO STAR (Ft. HOON),2020 Let's Go (Feat. M1NU, HOON),STAGE (Feat. HOON, 100KGOLD),TOO FAST (feat. HOON),벌써 (Feat. HOON),illusion (Feat. HOON) (Prod. QuvicBoy),Blossom (Feat. HOON)","Young code,이파이(IFI),조민우,IOHBOY (아이오보이),티코 (T-CO),그리오 (GRIO),티코 (T-CO),티코 (T-CO),jiwoong,Skinny Brown,티코 (T-CO),Skinny Brown,Jayci yucca (제이씨 유카),TOIL,릴러말즈 (Leellamarz),Panda Gomm,LEEYOUNGWOONG,Gist,Asher (아셀),QuvicBoy,Gist","2190901,2560116,3121734,2748293,2879863,2021159,2879863,2879863,2856093,2298855,2879863,2298855,2112746,2190430,967229,967215,2880123,2635191,2858405,2858406,2635191"
,2951459,"Reason (Feat. La Blancat),겨울바다 (Feat. 라 블랑캣)","boyfromschool(보이프럼스쿨),WetBoy (웻보이)","3069078,2928798"
,2641927,"BLOW UP (Feat. Bruno Champman, STEEPY, Jackal),만원 엘리베이터 (Feat. Jackal) (Prod. cartichromehearts)","HIRO (히로),스티피 (STEEPY)","2973876,2087537"
,2113838,"취기 (Still in the morning) (Feat. Dive (다이브)),But (Feat. DIVE),But (Feat. Dive),Falling Down(feat.Dive,DaNTe'),Dumb (feat. Dive (다이브)),Peace Out (MEGA MIX) (feat. Don Mills, 안병웅, San E, Chillin Homie, oygli, BIG Naughty (서동현), oceanfromtheblue, TRADE L, 펀치넬로 (punchnello), 에이체스 (A-Chess), DON MALIK (던말릭), Khakii (카키), Polodared, Dive (다이브), 키모엘 (Kimo:L)) (Prod. Yoon),Late now (Feat. Dive(다이브)),HOME (feat. ADDNINE, Dive),Hangover (feat. Dive),KRAZY (Feat. Dive, Ponyromo),DRESSING (Feat. Dive),Bring IT (Feat. Dive In Purple),NONO (Feat. Dive In Purple),Frozen In Time (Feat. Dive In Purple) (Prod. Y0UNG VA$$),GAP (Feat. Blase & Ponyromo & Dive In Purple),Runaway (Feat. Dive In Purple),풀어 (Feat. Dive In Purple),body talk (Feat. ovcoco, Dive In Purple),Burn Out (Feat. Dive in Purple),Holy (Feat. Dive In Purple),Icy (Feat. Dive In Purple)","Suon (수온),찬현,찬현,Hoshi,DaNTe' (단테),Blase (블라세),Suon (수온),RAUDI,구피 (Goopy),DJ ROOTS,DJ ROOTS,MOBY.Z,쿠기 (Coogie),캔하즈 (Canhaz),DJ ROOTS,Leben As I (리븐애즈아이),24Redy,오닐 (ONiLL),Beeny,24Redy,오닐 (ONiLL)","2970383,2864431,2864431,2760923,2936221,2113072,2970383,1865817,2402971,2752534,2752534,2859186,2111694,827993,2752534,2737314,2190910,857357,2561011,2190910,857357"
,2402971,"우린 다르다는 거 (Feat. Goopy),11:59 (Feat. Goopy),E R A S E (feat. 도한세, 용용(YongYong), Goopy),대화가 대답 (Communication) (Feat. 구피(Goopy) & 수민(SUMIN)),WEEKEND (Feat. Goopy, Leellamarz),What you want (feat. Goopy),이유가 되지 못해 (Feat. Lemma, Goopy),Just friends (Feat. Goopy)","뉴올 (Nuol),JEY,마이크스웨거 (MIC SWG),KONA,AVIN (아빈),dana kim,Wasp,Vangdale","280166,1865552,2863820,2137963,2059609,2297797,2635238,2561468"
,659573,"비 (Feat. 리듬파워),비 (Feat. 리듬파워) (Inst.),Badman (Feat. 리듬파워) (VENKO, 91 Remix),Badman (Feat. Rhythm Power),SSDD (Feat. 리듬파워),호랑나비 (Feat. Gill, 리듬파워, 김흥국),2주일 (Feat. 리듬파워),Everyday Struggle (Feat. 리듬파워, DJ Wegun)","김현철,김현철,VENKO,91,Damndef,Damndef & LOBOTOME,딘딘 (DINDIN),보이비,프라이머리,제이에이 (JA)","1424,1424,2400820,2873660,1285127,1760676,735541,340668,35682,227557"
,107728,"It's Alright (Feat.Brown Eyed soul ,개리 From 리쌍, 전제덕)",다이나믹 듀오,108358
,2736685,"Lightweight (feat. Vuyo, DAHEE),Good Morning (feat. DAHEE),We Find Love (Feat. DAHEE),Lightweight (Feat. Vuyo, DAHEE),Stand By My Side (Feat. DAHEE)","Kristoffer Eikrem,Beautiful Disco,Kristoffer Eikrem,Beautiful Disco,Hookuo (후쿠오),Kristoffer Eikrem,Beautiful Disco,New Secret","2559893,745843,2559893,745843,2640802,2559893,745843,2756081"
,2762997,,,
,3133589,,,
,2910300,,,
,2137680,"밤바다 (ft. Rosphor, Vanhymn),Everywhere (Feat. Yoojin & ROSPHOR) (Prod. By KTH)","OB,KTH","733013,2138668"
,242988,"잘 했어요 (With 정준일),Where is Love (Feat. 정준일),고요 (With 정준일)","윤종신,노리플라이 (no reply),윤종신,노리플라이 (no reply)","437,229298,437,229298"
,740789,"사랑받고 싶어서 (Feat. 이진아),랜선탈출 (Feat. 이진아),장미대선 (Feat. 이진아),Your Song (With 이진아&정승환&권진아),별은 반짝임으로 말하죠 (Feat. 이진아),어머님이 누구니 (Soul Ver.) (Feat. 이진아, 지존)","장들레,The BLANK Shop,형돈이와 대준이,샘김 (Sam Kim),루시드폴,박진영","870933,467100,673585,757273,2800,1130"
,2858170,"타 (Feat. Ambid Jack, 노윤하),Say Something (Feat. Ambid Jack, DJ Tiz),More Pain More Gain (Feat. Ambid Jack),Hyatt Seoul (Feat. Ambid Jack, Mac Kidd),Better Days (Feat. Ambid Jack),옥상으로 따라와 (Feat. Ambid Jack),갱스터 (Feat. Ambid Jack & gyun),Whippin (With Ambid Jack),Never Sell ma Soul (feat. Ambid JacK),Run it up (feat. Ambid Jack)","Pre$$BullDogg,크럼프 (CRUMP),Soulflower,H on LEE,BIGRAY,Pre$$BullDogg,구본겸(RB NINE),황세현 (h3hyeon),구본겸(RB NINE),Yes Junior 24,Yes Junior 24","2973432,2912363,3130190,3079757,2945772,2973432,2945477,2636173,2945477,2863927,2863927"
,2958127,,,
,2872826,,,
,2633843,"Spell On U (ft. LAYN),Silly Girl (feat. LAYN),Cinema (With LAYN, iMos),Blossom (Radio Edit.) (feat. LAYN),월하정인 (Feat. LAYN),Blossom (feat. LAYN),Galactic Love (Feat. LAYN),Galactic Love (Feat. LAYN) (Acapella)","RADIOPUMPZ (라디오펌스),송정필,SUDI,Minkat,Flora,야차르 (yatsar),Minkat,Flora,KTH,KTH","2923234,2874296,2140391,2113787,2644232,2138839,2113787,2644232,2138668,2138668"
,2858998,,,
,2753835,"Bliss (Feat. THE CIFIC),Messiah! (Feat. Jackand, Johnrae, THE CIFIC),Late Night (Feat. THE CIFIC)","잭앤드 (Jackand),NEKOBLUE (네코블루),잭앤드 (Jackand)","2637609,2637637,2637609"
,2933140,,,
,526340,"Good Zombie (Feat. 징고),사랑인가 봐요","찰리와 신바,몽키즈","1703390,624511"
,2634665,,,
,1956308,"홀로그램 (Feat. Nickname, Peelo)",브이올렛 (VIIOLET),2021105
,409522,"Alleluia (Feat. J-Man, Sool J),Alleluia (Feat. J-Man, Sool J),히STORY (Feat. 술제이),히STORY (Feat. 술제이),헤이 호(feat.술제이),별 그림자 (feat. 술제이),떠날래 (Feat. 술제이),공책 (Feat. Sool J),공책 (Inst.),Internet Star (Feat. Sool J, MukGeab),두근두근해 (Feat. Sool J),Pop Your Color (Remix) (Feat. Sool J, Huckleberry P),어머니의 일기장 (Per. Sool J, DAWN)","VIMOKA (비모카),VIMOKA (비모카),Choic,Choic,IndEgo Aid,Aimer (에이머),젯나 (JetNa),니힐(Nihil),니힐(Nihil),MC 한새(MC haNsAi),Baby Bu,Andup (앤덥),뉴올 (Nuol)","687293,687293,966101,966101,2111331,2560132,732420,870464,870464,3519,464360,340667,280166"
,441344,,,
,719540,Space (Feat. Jennifer Chung),Sam Ock,614091
,537601,,,
,663591,,,
,764554,당신의 밤 (Feat. 아프론 (Afron)),Reason,1702065
,2963468,,,
,2896812,,,
,1133681,,,
,2756081,,,
,2190910,,,
,2737314,,,
,827993,"주머니 (Feat. Canhaz, Hippie Wang),주머니 (Feat. Canhaz, Hippie Wang) [Prod. ShahgooN x Coral J],I've Been (Feat. Canhaz, BOLA),oohooh (feat. Canhaz),Bloody (Feat. Canhaz, Wavy),WRCKING BALL (feat. Canhaz),Swirl (Feat. Canhaz)","27RING,27RING,도베르만 (DOBERMAN),베이식 (Basick),채널프라이빗 (CHANNEL PRIVATE),Monovated,Wavy","2643825,2643825,2642448,241227,2634488,2242071,2112342"
,2859186,,,
,2760923,새로고침(Feat. Hoshi),지오,2867349
,2970383,"맹수 (Feat. Suon, Gster),Run (Feat. Peelo, Suon),설화(說話) (Feat. Suon, Peelo, 브이올렛(VIIOLET))","킨드(Kindd),Gster,Gster","2895397,2970376,2970376"
,2087537,"LoopLife (Feat. STEEPY, NOIDEACHILD),Chosen (Feat. 스티피 (STEEPY)),ANTI (feat.딥플로우, 스티피 (STEEPY), Maxkim),한국학교 (Feat. STEEPY),내 사랑은 그래 (Feat. 스티피 (STEEPY)),Animals (Ft. STEEPY) (Prod. SIBRO),BLOW UP (Feat. Bruno Champman, STEEPY, Jackal),보세(feat. STEEPY, 샤크라마(SHARKRAMA)),Take a Breather (Feat. STEEPY),카이사르 (feat. Loxx Punkman, STEEPY),Bicycle (Feat. STEEPY),33.3% (Feat. STEEPY),21 Hustle (feat.STEEPY, Mac Kidd, Songwaygoya),(Bonus Track) What is love? (Feat. Bully Da Ba$tard, STEEPY),DISEASE (Feat. STEEPY),META (Feat. 정기덕, STEEPY),Trip (Feat. Steepy, Bluedayboy)","U.Ni,Veni,Loxx Punkman (록스 펑크맨),JOKE BOY,백두산 (BDS),WEREMA (웨레마),HIRO (히로),정경원 (Jeong Gyeong Won),Lovesetter,이센스윙스(esenswings),자칼 (Jackal),RED KEEF,제이블 (JAYBLE),Delivear (딜리비어),RED KEEF,RED KEEF,Lovesetter","3067911,3090293,907411,3107134,3101210,2923116,2973876,3061154,2241189,2296531,2641927,2745283,1239356,2559507,2745283,2745283,2241189"
,3079757,,,
,3130190,,,
,2912363,,,
,2561011,,,
,870933,"어떤 마음일까 (With 장들레),봄날에 우리 (Feat. Hano Of Almond)","원혜영,Frank (프랭크)","2402569,1382802"
,229298,So Nice (Feat. 이한철 & 이원석 & 김신의 & 뎁 & 요조 & 페퍼톤스 & 노리플라이 & 옥상달빛) (Radio Edit),Grand Mint Band (GMB),567072
,3069078,,,
,745843,Dancing on My Own (feat. Ruby Francis & Beautiful Disco),DAUL,2621178
,2559893,,,
,2137963,,,
,2190901,,,
,2879863,When I'm gone (Feat. 티코 (T-CO)),한별 (Han Byeol),2936447
,2871586,,,
,3082156,,,
,2936141,Inspired By Van Gogh (feat. 한울),이희상,2887544
,2929741,"내가 (Feat. 박철완),고백효과 (feat. HOON, 박철완),4AM (feat. 지현민, 박철완, Joa)","임재형,jiwoong,차우주","2942488,2856093,2863495"
,3072721,,,
,3127320,,,
,982921,,,
,717316,"행복회로,행복회로 (Inst.)","시우 (siwoo),시우 (siwoo)","992299,992299"
,1201782,,,
